filename,width,height,class,xmin,ymin,xmax,ymax
zanzibar1_1581.jpg,1000,1000,Palm,572,212,659,299
zanzibar1_1581.jpg,1000,1000,Palm,659,55,718,124
zanzibar1_1581.jpg,1000,1000,Palm,775,23,859,105
zanzibar1_1581.jpg,1000,1000,Palm,677,142,777,221
zanzibar1_1581.jpg,1000,1000,Palm,677,210,783,290
zanzibar1_1581.jpg,1000,1000,Palm,900,383,977,468
zanzibar1_1581.jpg,1000,1000,Palm,85,509,159,578
zanzibar1_1581.jpg,1000,1000,Palm,221,484,307,550
zanzibar1_1581.jpg,1000,1000,Palm,221,584,303,665
zanzibar1_1581.jpg,1000,1000,Palm,153,631,232,701
zanzibar1_1581.jpg,1000,1000,Palm,232,756,314,832
zanzibar1_1581.jpg,1000,1000,Palm,213,883,321,988
zanzibar1_1581.jpg,1000,1000,Palm,450,610,547,694
zanzibar1_1581.jpg,1000,1000,Palm,391,555,455,616
zanzibar1_1581.jpg,1000,1000,Palm,488,417,544,481
zanzibar1_1581.jpg,1000,1000,Palm,583,573,644,632
zanzibar1_1581.jpg,1000,1000,Palm,707,946,784,1000
zanzibar1_1591.jpg,1000,1000,Palm,60,448,159,544
zanzibar1_1591.jpg,1000,1000,Palm,76,317,168,414
zanzibar1_1591.jpg,1000,1000,Palm,187,271,290,373
zanzibar1_1591.jpg,1000,1000,Palm,185,390,251,454
zanzibar1_1591.jpg,1000,1000,Palm,208,454,302,543
zanzibar1_1591.jpg,1000,1000,Palm,51,561,152,650
zanzibar1_1591.jpg,1000,1000,Palm,5,659,101,772
zanzibar1_1591.jpg,1000,1000,Palm,145,615,244,717
zanzibar1_1591.jpg,1000,1000,Palm,91,731,201,831
zanzibar1_1591.jpg,1000,1000,Palm,233,664,332,764
zanzibar1_1591.jpg,1000,1000,Palm,258,786,348,881
zanzibar1_1591.jpg,1000,1000,Palm,42,211,124,282
zanzibar1_1591.jpg,1000,1000,Palm,166,166,252,252
zanzibar1_1591.jpg,1000,1000,Palm,274,46,380,140
zanzibar1_1591.jpg,1000,1000,Palm,287,539,376,617
zanzibar1_1591.jpg,1000,1000,Palm,486,717,574,812
zanzibar1_1591.jpg,1000,1000,Palm,466,840,536,909
zanzibar1_1591.jpg,1000,1000,Palm,553,574,627,652
zanzibar1_1591.jpg,1000,1000,Palm,364,324,453,401
zanzibar1_1591.jpg,1000,1000,Palm,269,349,368,444
zanzibar1_1591.jpg,1000,1000,Palm,501,284,599,368
zanzibar1_1591.jpg,1000,1000,Palm,538,163,646,271
zanzibar1_1591.jpg,1000,1000,Palm,642,155,732,234
zanzibar1_1591.jpg,1000,1000,Palm,661,233,761,324
zanzibar1_1591.jpg,1000,1000,Palm,760,305,838,390
zanzibar1_1591.jpg,1000,1000,Palm,880,789,954,862
zanzibar1_1592.jpg,1000,1000,Palm,47,21,128,104
zanzibar1_1592.jpg,1000,1000,Palm,175,82,247,150
zanzibar1_1592.jpg,1000,1000,Palm,63,169,178,283
zanzibar1_1592.jpg,1000,1000,Palm,167,233,242,314
zanzibar1_1592.jpg,1000,1000,Palm,219,129,304,222
zanzibar1_1592.jpg,1000,1000,Palm,309,59,386,127
zanzibar1_1592.jpg,1000,1000,Palm,224,19,302,91
zanzibar1_1592.jpg,1000,1000,Palm,382,143,448,215
zanzibar1_1592.jpg,1000,1000,Palm,433,114,507,191
zanzibar1_1592.jpg,1000,1000,Palm,445,29,541,111
zanzibar1_1592.jpg,1000,1000,Palm,493,91,555,178
zanzibar1_1592.jpg,1000,1000,Palm,541,65,608,131
zanzibar1_1592.jpg,1000,1000,Palm,524,145,611,224
zanzibar1_1592.jpg,1000,1000,Palm,712,38,795,135
zanzibar1_1592.jpg,1000,1000,Palm,668,80,733,142
zanzibar1_1592.jpg,1000,1000,Palm,625,132,711,219
zanzibar1_1592.jpg,1000,1000,Palm,663,188,751,268
zanzibar1_1592.jpg,1000,1000,Palm,754,158,848,251
zanzibar1_1592.jpg,1000,1000,Palm,835,97,934,185
zanzibar1_1592.jpg,1000,1000,Palm,919,213,986,293
zanzibar1_1592.jpg,1000,1000,Palm,849,229,931,312
zanzibar1_1592.jpg,1000,1000,Palm,915,325,1000,415
zanzibar1_1592.jpg,1000,1000,Palm,799,411,890,497
zanzibar1_1592.jpg,1000,1000,Palm,925,436,1000,528
zanzibar1_1592.jpg,1000,1000,Palm,662,278,735,345
zanzibar1_1592.jpg,1000,1000,Palm,705,349,790,434
zanzibar1_1592.jpg,1000,1000,Palm,584,307,674,396
zanzibar1_1592.jpg,1000,1000,Palm,551,259,631,332
zanzibar1_1592.jpg,1000,1000,Palm,415,213,512,296
zanzibar1_1592.jpg,1000,1000,Palm,460,312,554,405
zanzibar1_1592.jpg,1000,1000,Palm,520,394,594,460
zanzibar1_1592.jpg,1000,1000,Palm,222,322,324,418
zanzibar1_1592.jpg,1000,1000,Palm,344,364,431,442
zanzibar1_1592.jpg,1000,1000,Palm,11,364,113,482
zanzibar1_1592.jpg,1000,1000,Palm,136,466,207,535
zanzibar1_1592.jpg,1000,1000,Palm,193,484,293,584
zanzibar1_1592.jpg,1000,1000,Palm,269,428,353,512
zanzibar1_1592.jpg,1000,1000,Palm,368,505,444,591
zanzibar1_1592.jpg,1000,1000,Palm,442,456,524,539
zanzibar1_1592.jpg,1000,1000,Palm,528,523,605,601
zanzibar1_1592.jpg,1000,1000,Palm,611,541,707,625
zanzibar1_1592.jpg,1000,1000,Palm,709,485,805,578
zanzibar1_1592.jpg,1000,1000,Palm,833,541,927,638
zanzibar1_1592.jpg,1000,1000,Palm,764,558,851,648
zanzibar1_1592.jpg,1000,1000,Palm,672,604,768,698
zanzibar1_1592.jpg,1000,1000,Palm,778,669,868,758
zanzibar1_1592.jpg,1000,1000,Palm,859,730,963,828
zanzibar1_1592.jpg,1000,1000,Palm,943,711,1000,775
zanzibar1_1592.jpg,1000,1000,Palm,574,635,658,712
zanzibar1_1592.jpg,1000,1000,Palm,478,615,558,695
zanzibar1_1592.jpg,1000,1000,Palm,128,564,233,658
zanzibar1_1592.jpg,1000,1000,Palm,67,598,162,696
zanzibar1_1592.jpg,1000,1000,Palm,43,769,121,842
zanzibar1_1592.jpg,1000,1000,Palm,51,835,157,931
zanzibar1_1592.jpg,1000,1000,Palm,52,912,133,989
zanzibar1_1592.jpg,1000,1000,Palm,187,760,277,846
zanzibar1_1592.jpg,1000,1000,Palm,190,851,287,940
zanzibar1_1592.jpg,1000,1000,Palm,241,925,326,1000
zanzibar1_1592.jpg,1000,1000,Palm,310,824,398,907
zanzibar1_1592.jpg,1000,1000,Palm,307,708,397,806
zanzibar1_1592.jpg,1000,1000,Palm,298,617,386,701
zanzibar1_1592.jpg,1000,1000,Palm,418,697,512,771
zanzibar1_1592.jpg,1000,1000,Palm,432,767,540,860
zanzibar1_1592.jpg,1000,1000,Palm,425,868,497,942
zanzibar1_1592.jpg,1000,1000,Palm,530,808,618,894
zanzibar1_1592.jpg,1000,1000,Palm,541,693,632,777
zanzibar1_1592.jpg,1000,1000,Palm,622,748,713,835
zanzibar1_1592.jpg,1000,1000,Palm,772,868,870,954
zanzibar1_1592.jpg,1000,1000,Palm,822,821,918,900
zanzibar1_1594.jpg,1000,1000,Palm,719,12,813,99
zanzibar1_1594.jpg,1000,1000,Palm,129,57,214,133
zanzibar1_1594.jpg,1000,1000,Palm,1,164,80,257
zanzibar1_1594.jpg,1000,1000,Palm,35,269,102,333
zanzibar1_1594.jpg,1000,1000,Palm,245,35,325,105
zanzibar1_1594.jpg,1000,1000,Palm,190,154,261,227
zanzibar1_1594.jpg,1000,1000,Palm,455,84,551,168
zanzibar1_1594.jpg,1000,1000,Palm,345,380,444,474
zanzibar1_1594.jpg,1000,1000,Palm,345,292,440,381
zanzibar1_1594.jpg,1000,1000,Palm,449,336,562,429
zanzibar1_1594.jpg,1000,1000,Palm,532,178,628,263
zanzibar1_1594.jpg,1000,1000,Palm,592,243,684,321
zanzibar1_1594.jpg,1000,1000,Palm,672,150,782,251
zanzibar1_1594.jpg,1000,1000,Palm,691,256,779,333
zanzibar1_1594.jpg,1000,1000,Palm,609,327,721,428
zanzibar1_1594.jpg,1000,1000,Palm,687,375,781,469
zanzibar1_1594.jpg,1000,1000,Palm,766,381,853,467
zanzibar1_1594.jpg,1000,1000,Palm,777,290,853,375
zanzibar1_1594.jpg,1000,1000,Palm,825,160,949,263
zanzibar1_1594.jpg,1000,1000,Palm,900,248,996,340
zanzibar1_1594.jpg,1000,1000,Palm,866,326,982,426
zanzibar1_1594.jpg,1000,1000,Palm,866,412,965,498
zanzibar1_1594.jpg,1000,1000,Palm,861,509,965,602
zanzibar1_1594.jpg,1000,1000,Palm,563,456,665,559
zanzibar1_1594.jpg,1000,1000,Palm,652,477,754,577
zanzibar1_1594.jpg,1000,1000,Palm,726,548,817,634
zanzibar1_1594.jpg,1000,1000,Palm,797,580,880,680
zanzibar1_1594.jpg,1000,1000,Palm,865,608,948,682
zanzibar1_1594.jpg,1000,1000,Palm,411,604,502,700
zanzibar1_1594.jpg,1000,1000,Palm,499,598,601,684
zanzibar1_1594.jpg,1000,1000,Palm,617,572,716,642
zanzibar1_1594.jpg,1000,1000,Palm,637,636,720,716
zanzibar1_1594.jpg,1000,1000,Palm,527,680,629,765
zanzibar1_1594.jpg,1000,1000,Palm,507,772,605,862
zanzibar1_1594.jpg,1000,1000,Palm,603,759,697,856
zanzibar1_1594.jpg,1000,1000,Palm,687,727,788,828
zanzibar1_1594.jpg,1000,1000,Palm,810,698,902,794
zanzibar1_1594.jpg,1000,1000,Palm,913,681,991,756
zanzibar1_1594.jpg,1000,1000,Palm,931,723,1000,813
zanzibar1_1594.jpg,1000,1000,Palm,871,776,975,861
zanzibar1_1594.jpg,1000,1000,Palm,843,826,934,912
zanzibar1_1594.jpg,1000,1000,Palm,480,867,590,974
zanzibar1_1594.jpg,1000,1000,Palm,720,939,794,1000
zanzibar1_1594.jpg,1000,1000,Palm,400,915,484,994
zanzibar1_1594.jpg,1000,1000,Palm,35,790,143,896
zanzibar1_1594.jpg,1000,1000,Palm,34,927,119,1000
zanzibar1_1594.jpg,1000,1000,Palm,113,934,200,997
zanzibar1_1595.jpg,1000,1000,Palm,67,1,170,74
zanzibar1_1595.jpg,1000,1000,Palm,64,75,169,167
zanzibar1_1595.jpg,1000,1000,Palm,3,119,101,223
zanzibar1_1595.jpg,1000,1000,Palm,2,214,90,312
zanzibar1_1595.jpg,1000,1000,Palm,212,123,302,216
zanzibar1_1595.jpg,1000,1000,Palm,141,208,228,290
zanzibar1_1595.jpg,1000,1000,Palm,112,260,199,344
zanzibar1_1595.jpg,1000,1000,Palm,2,445,97,548
zanzibar1_1595.jpg,1000,1000,Palm,48,486,135,563
zanzibar1_1595.jpg,1000,1000,Palm,61,551,151,629
zanzibar1_1595.jpg,1000,1000,Palm,124,409,227,499
zanzibar1_1595.jpg,1000,1000,Palm,1,333,66,443
zanzibar1_1595.jpg,1000,1000,Palm,158,531,246,613
zanzibar1_1595.jpg,1000,1000,Palm,267,438,350,521
zanzibar1_1595.jpg,1000,1000,Palm,307,348,395,434
zanzibar1_1595.jpg,1000,1000,Palm,335,499,417,573
zanzibar1_1595.jpg,1000,1000,Palm,397,579,493,661
zanzibar1_1595.jpg,1000,1000,Palm,42,717,143,835
zanzibar1_1595.jpg,1000,1000,Palm,13,831,120,940
zanzibar1_1595.jpg,1000,1000,Palm,122,773,219,877
zanzibar1_1595.jpg,1000,1000,Palm,135,908,228,998
zanzibar1_1595.jpg,1000,1000,Palm,216,867,308,962
zanzibar1_1595.jpg,1000,1000,Palm,228,729,328,822
zanzibar1_1595.jpg,1000,1000,Palm,490,929,580,1000
zanzibar1_1595.jpg,1000,1000,Palm,662,917,749,1000
zanzibar1_1595.jpg,1000,1000,Palm,621,816,714,919
zanzibar1_1595.jpg,1000,1000,Palm,631,762,709,825
zanzibar1_1595.jpg,1000,1000,Palm,631,558,731,641
zanzibar1_1595.jpg,1000,1000,Palm,684,681,778,763
zanzibar1_1595.jpg,1000,1000,Palm,713,792,793,877
zanzibar1_1595.jpg,1000,1000,Palm,777,782,842,857
zanzibar1_1595.jpg,1000,1000,Palm,826,876,946,988
zanzibar1_1595.jpg,1000,1000,Palm,854,638,922,693
zanzibar1_1595.jpg,1000,1000,Palm,880,519,975,596
zanzibar1_1595.jpg,1000,1000,Palm,881,435,975,515
zanzibar1_1595.jpg,1000,1000,Palm,772,318,862,388
zanzibar1_1595.jpg,1000,1000,Palm,495,280,571,354
zanzibar1_194.jpg,1000,1000,Palm,7,71,79,157
zanzibar1_194.jpg,1000,1000,Palm,68,88,120,146
zanzibar1_194.jpg,1000,1000,Palm,440,80,534,172
zanzibar1_194.jpg,1000,1000,Palm,676,63,794,177
zanzibar1_194.jpg,1000,1000,Palm,881,215,974,301
zanzibar1_194.jpg,1000,1000,Palm,898,316,994,415
zanzibar1_194.jpg,1000,1000,Palm,577,328,671,417
zanzibar1_194.jpg,1000,1000,Palm,91,715,201,821
zanzibar1_194.jpg,1000,1000,Palm,4,925,117,1000
zanzibar1_194.jpg,1000,1000,Palm,116,892,210,988
zanzibar1_194.jpg,1000,1000,Palm,203,827,299,925
zanzibar1_194.jpg,1000,1000,Palm,195,921,310,1000
zanzibar1_194.jpg,1000,1000,Palm,270,718,346,793
zanzibar1_194.jpg,1000,1000,Palm,345,852,453,954
zanzibar1_194.jpg,1000,1000,Palm,417,813,499,892
zanzibar1_194.jpg,1000,1000,Palm,586,921,685,1000
zanzibar1_194.jpg,1000,1000,Palm,609,809,711,899
zanzibar1_194.jpg,1000,1000,Palm,710,855,804,933
zanzibar1_194.jpg,1000,1000,Palm,844,881,951,981
zanzibar1_194.jpg,1000,1000,Palm,554,546,650,642
zanzibar1_194.jpg,1000,1000,Palm,701,601,792,682
zanzibar1_194.jpg,1000,1000,Palm,816,662,911,754
zanzibar1_194.jpg,1000,1000,Palm,922,775,1000,870
zanzibar1_207.jpg,1000,1000,Palm,2,76,93,168
zanzibar1_207.jpg,1000,1000,Palm,104,45,224,164
zanzibar1_207.jpg,1000,1000,Palm,243,39,349,156
zanzibar1_207.jpg,1000,1000,Palm,527,715,605,796
zanzibar1_207.jpg,1000,1000,Palm,678,690,785,795
zanzibar1_207.jpg,1000,1000,Palm,896,289,997,385
zanzibar1_207.jpg,1000,1000,Palm,914,119,1000,214
zanzibar1_207.jpg,1000,1000,Palm,822,126,917,234
zanzibar1_207.jpg,1000,1000,Palm,742,135,827,239
zanzibar1_207.jpg,1000,1000,Palm,658,104,764,218
zanzibar1_207.jpg,1000,1000,Palm,622,211,730,301
zanzibar1_207.jpg,1000,1000,Palm,537,268,637,356
zanzibar1_207.jpg,1000,1000,Palm,851,1,965,106
zanzibar1_207.jpg,1000,1000,Palm,765,1,865,91
zanzibar1_207.jpg,1000,1000,Palm,585,31,692,129
zanzibar1_207.jpg,1000,1000,Palm,449,182,551,275
zanzibar1_209.jpg,1000,1000,Palm,660,73,735,159
zanzibar1_209.jpg,1000,1000,Palm,9,674,98,775
zanzibar1_209.jpg,1000,1000,Palm,79,664,170,750
zanzibar1_209.jpg,1000,1000,Palm,170,662,277,760
zanzibar1_209.jpg,1000,1000,Palm,62,826,151,911
zanzibar1_209.jpg,1000,1000,Palm,233,780,341,890
zanzibar1_209.jpg,1000,1000,Palm,325,868,413,949
zanzibar1_209.jpg,1000,1000,Palm,447,802,549,896
zanzibar1_209.jpg,1000,1000,Palm,451,676,540,767
zanzibar1_209.jpg,1000,1000,Palm,546,580,635,664
zanzibar1_209.jpg,1000,1000,Palm,527,652,620,739
zanzibar1_209.jpg,1000,1000,Palm,604,806,701,901
zanzibar1_209.jpg,1000,1000,Palm,676,610,777,707
zanzibar1_209.jpg,1000,1000,Palm,791,593,897,693
zanzibar1_209.jpg,1000,1000,Palm,912,551,999,650
zanzibar1_209.jpg,1000,1000,Palm,891,729,985,823
zanzibar1_209.jpg,1000,1000,Palm,691,736,784,825
zanzibar1_209.jpg,1000,1000,Palm,754,838,848,925
zanzibar1_233.jpg,1000,1000,Palm,885,32,972,121
zanzibar1_233.jpg,1000,1000,Palm,794,106,860,169
zanzibar1_233.jpg,1000,1000,Palm,558,108,649,199
zanzibar1_233.jpg,1000,1000,Palm,466,25,553,118
zanzibar1_233.jpg,1000,1000,Palm,159,78,251,172
zanzibar1_233.jpg,1000,1000,Palm,3,149,93,246
zanzibar1_233.jpg,1000,1000,Palm,4,281,107,395
zanzibar1_233.jpg,1000,1000,Palm,137,229,245,324
zanzibar1_233.jpg,1000,1000,Palm,260,155,347,245
zanzibar1_233.jpg,1000,1000,Palm,404,134,486,211
zanzibar1_233.jpg,1000,1000,Palm,167,373,255,451
zanzibar1_233.jpg,1000,1000,Palm,314,362,421,462
zanzibar1_233.jpg,1000,1000,Palm,582,250,669,333
zanzibar1_233.jpg,1000,1000,Palm,694,340,778,435
zanzibar1_233.jpg,1000,1000,Palm,444,442,541,536
zanzibar1_233.jpg,1000,1000,Palm,367,518,454,611
zanzibar1_233.jpg,1000,1000,Palm,715,462,797,547
zanzibar1_233.jpg,1000,1000,Palm,899,411,965,474
zanzibar1_233.jpg,1000,1000,Palm,730,580,824,673
zanzibar1_233.jpg,1000,1000,Palm,576,596,670,690
zanzibar1_233.jpg,1000,1000,Palm,894,717,993,816
zanzibar1_248.jpg,1000,1000,Palm,1,466,80,565
zanzibar1_248.jpg,1000,1000,Palm,109,469,196,557
zanzibar1_248.jpg,1000,1000,Palm,195,466,286,571
zanzibar1_248.jpg,1000,1000,Palm,283,459,376,557
zanzibar1_248.jpg,1000,1000,Palm,403,442,495,540
zanzibar1_248.jpg,1000,1000,Palm,532,452,642,555
zanzibar1_248.jpg,1000,1000,Palm,661,472,762,566
zanzibar1_248.jpg,1000,1000,Palm,852,458,943,548
zanzibar1_248.jpg,1000,1000,Palm,328,338,415,425
zanzibar1_248.jpg,1000,1000,Palm,513,321,610,413
zanzibar1_248.jpg,1000,1000,Palm,668,331,766,440
zanzibar1_248.jpg,1000,1000,Palm,550,229,634,312
zanzibar1_248.jpg,1000,1000,Palm,644,208,737,302
zanzibar1_272.jpg,1000,1000,Palm,840,4,905,62
zanzibar1_272.jpg,1000,1000,Palm,825,181,918,269
zanzibar1_272.jpg,1000,1000,Palm,836,296,936,411
zanzibar1_272.jpg,1000,1000,Palm,868,450,981,572
zanzibar1_272.jpg,1000,1000,Palm,887,668,982,778
zanzibar1_272.jpg,1000,1000,Palm,660,919,768,998
zanzibar1_272.jpg,1000,1000,Palm,471,259,546,328
zanzibar1_272.jpg,1000,1000,Palm,279,304,395,426
zanzibar1_272.jpg,1000,1000,Palm,138,397,202,459
zanzibar1_272.jpg,1000,1000,Palm,584,334,675,428
zanzibar1_272.jpg,1000,1000,Palm,675,323,771,422
zanzibar1_272.jpg,1000,1000,Palm,500,536,592,630
zanzibar1_272.jpg,1000,1000,Palm,533,652,638,749
zanzibar1_272.jpg,1000,1000,Palm,336,582,453,693
zanzibar1_272.jpg,1000,1000,Palm,149,597,257,710
zanzibar1_309.jpg,1000,1000,Palm,808,1,908,85
zanzibar1_309.jpg,1000,1000,Palm,851,82,958,191
zanzibar1_309.jpg,1000,1000,Palm,871,313,977,436
zanzibar1_309.jpg,1000,1000,Palm,710,225,814,325
zanzibar1_309.jpg,1000,1000,Palm,498,142,614,256
zanzibar1_309.jpg,1000,1000,Palm,403,48,485,127
zanzibar1_309.jpg,1000,1000,Palm,120,22,207,109
zanzibar1_309.jpg,1000,1000,Palm,855,818,928,885
zanzibar1_309.jpg,1000,1000,Palm,646,746,715,811
zanzibar1_309.jpg,1000,1000,Palm,501,723,598,821
zanzibar1_309.jpg,1000,1000,Palm,374,755,441,814
zanzibar1_309.jpg,1000,1000,Palm,59,897,157,988
zanzibar1_309.jpg,1000,1000,Palm,81,749,181,857
zanzibar1_309.jpg,1000,1000,Palm,144,548,252,652
zanzibar1_309.jpg,1000,1000,Palm,2,498,112,614
zanzibar1_309.jpg,1000,1000,Palm,890,596,970,667
zanzibar1_309.jpg,1000,1000,Palm,826,522,933,616
zanzibar1_309.jpg,1000,1000,Palm,325,188,421,278
zanzibar1_309.jpg,1000,1000,Palm,55,163,151,260
zanzibar1_310.jpg,1000,1000,Palm,11,68,133,196
zanzibar1_310.jpg,1000,1000,Palm,326,10,434,119
zanzibar1_310.jpg,1000,1000,Palm,214,83,307,181
zanzibar1_310.jpg,1000,1000,Palm,186,1,259,60
zanzibar1_310.jpg,1000,1000,Palm,414,161,483,229
zanzibar1_310.jpg,1000,1000,Palm,304,255,397,335
zanzibar1_310.jpg,1000,1000,Palm,694,136,781,225
zanzibar1_310.jpg,1000,1000,Palm,860,1,963,78
zanzibar1_311.jpg,1000,1000,Palm,1,1,117,88
zanzibar1_311.jpg,1000,1000,Palm,891,107,993,209
zanzibar1_311.jpg,1000,1000,Palm,701,60,819,159
zanzibar1_311.jpg,1000,1000,Palm,577,476,676,573
zanzibar1_311.jpg,1000,1000,Palm,450,511,554,619
zanzibar1_311.jpg,1000,1000,Palm,211,722,297,810
zanzibar1_311.jpg,1000,1000,Palm,388,690,487,781
zanzibar1_311.jpg,1000,1000,Palm,598,682,695,765
zanzibar1_311.jpg,1000,1000,Palm,601,768,698,857
zanzibar1_320.jpg,1000,1000,Palm,354,174,422,239
zanzibar1_320.jpg,1000,1000,Palm,683,247,763,326
zanzibar1_320.jpg,1000,1000,Palm,465,335,555,419
zanzibar1_320.jpg,1000,1000,Palm,687,468,753,533
zanzibar1_320.jpg,1000,1000,Palm,700,579,782,651
zanzibar1_320.jpg,1000,1000,Palm,518,555,598,628
zanzibar1_320.jpg,1000,1000,Palm,163,442,240,502
zanzibar1_320.jpg,1000,1000,Palm,207,514,285,585
zanzibar1_320.jpg,1000,1000,Palm,31,580,118,663
zanzibar1_320.jpg,1000,1000,Palm,1,680,63,768
zanzibar1_320.jpg,1000,1000,Palm,125,876,217,950
zanzibar1_320.jpg,1000,1000,Palm,237,776,307,845
zanzibar1_320.jpg,1000,1000,Palm,369,600,452,677
zanzibar1_320.jpg,1000,1000,Palm,504,708,581,782
zanzibar1_320.jpg,1000,1000,Palm,725,819,785,880
zanzibar1_322.jpg,1000,1000,Palm,88,72,162,140
zanzibar1_322.jpg,1000,1000,Palm,843,130,924,208
zanzibar1_322.jpg,1000,1000,Palm,160,356,232,433
zanzibar1_322.jpg,1000,1000,Palm,212,522,294,599
zanzibar1_322.jpg,1000,1000,Palm,29,626,113,708
zanzibar1_322.jpg,1000,1000,Palm,1,732,53,794
zanzibar1_322.jpg,1000,1000,Palm,359,635,429,699
zanzibar1_322.jpg,1000,1000,Palm,455,771,536,844
zanzibar1_322.jpg,1000,1000,Palm,394,858,468,938
zanzibar1_325.jpg,1000,1000,Palm,777,718,897,829
zanzibar1_325.jpg,1000,1000,Palm,915,768,1000,876
zanzibar1_325.jpg,1000,1000,Palm,108,819,203,915
zanzibar1_325.jpg,1000,1000,Palm,111,168,197,248
zanzibar1_325.jpg,1000,1000,Palm,109,238,205,326
zanzibar1_325.jpg,1000,1000,Palm,74,349,168,439
zanzibar1_325.jpg,1000,1000,Palm,119,422,211,517
zanzibar1_325.jpg,1000,1000,Palm,1,786,64,876
zanzibar1_325.jpg,1000,1000,Palm,1,413,78,513
zanzibar1_325.jpg,1000,1000,Palm,234,131,315,209
zanzibar1_325.jpg,1000,1000,Palm,270,1,349,62
zanzibar1_325.jpg,1000,1000,Palm,364,121,449,204
zanzibar1_325.jpg,1000,1000,Palm,242,304,330,390
zanzibar1_325.jpg,1000,1000,Palm,784,168,883,266
zanzibar1_325.jpg,1000,1000,Palm,707,868,812,974
zanzibar1_326.jpg,1000,1000,Palm,68,880,192,994
zanzibar1_326.jpg,1000,1000,Palm,140,766,238,871
zanzibar1_326.jpg,1000,1000,Palm,240,747,352,862
zanzibar1_326.jpg,1000,1000,Palm,114,651,228,758
zanzibar1_326.jpg,1000,1000,Palm,220,667,319,757
zanzibar1_326.jpg,1000,1000,Palm,178,594,238,663
zanzibar1_326.jpg,1000,1000,Palm,63,145,145,224
zanzibar1_326.jpg,1000,1000,Palm,97,289,197,395
zanzibar1_326.jpg,1000,1000,Palm,225,245,317,336
zanzibar1_326.jpg,1000,1000,Palm,416,776,527,880
zanzibar1_326.jpg,1000,1000,Palm,325,925,441,1000
zanzibar1_326.jpg,1000,1000,Palm,458,890,599,1000
zanzibar1_326.jpg,1000,1000,Palm,594,885,722,996
zanzibar1_326.jpg,1000,1000,Palm,631,619,744,738
zanzibar1_326.jpg,1000,1000,Palm,649,734,772,859
zanzibar1_326.jpg,1000,1000,Palm,366,504,478,614
zanzibar1_326.jpg,1000,1000,Palm,420,365,528,468
zanzibar1_326.jpg,1000,1000,Palm,551,312,646,412
zanzibar1_326.jpg,1000,1000,Palm,691,301,793,402
zanzibar1_326.jpg,1000,1000,Palm,827,209,926,302
zanzibar1_326.jpg,1000,1000,Palm,620,209,698,283
zanzibar1_337.jpg,1000,1000,Palm,673,891,793,996
zanzibar1_337.jpg,1000,1000,Palm,876,627,969,714
zanzibar1_337.jpg,1000,1000,Palm,883,561,958,631
zanzibar1_337.jpg,1000,1000,Palm,797,533,891,619
zanzibar1_337.jpg,1000,1000,Palm,758,611,862,713
zanzibar1_337.jpg,1000,1000,Palm,694,491,787,578
zanzibar1_337.jpg,1000,1000,Palm,585,511,686,606
zanzibar1_337.jpg,1000,1000,Palm,580,382,666,458
zanzibar1_337.jpg,1000,1000,Palm,510,322,597,406
zanzibar1_337.jpg,1000,1000,Palm,119,326,207,417
zanzibar1_337.jpg,1000,1000,Palm,3,280,101,379
zanzibar1_337.jpg,1000,1000,Palm,54,158,168,267
zanzibar1_337.jpg,1000,1000,Palm,242,190,321,274
zanzibar1_337.jpg,1000,1000,Palm,446,208,536,292
zanzibar1_337.jpg,1000,1000,Palm,567,142,651,222
zanzibar1_337.jpg,1000,1000,Palm,319,110,384,172
zanzibar1_337.jpg,1000,1000,Palm,401,10,502,98
zanzibar1_337.jpg,1000,1000,Palm,469,89,558,161
zanzibar1_337.jpg,1000,1000,Palm,526,14,625,108
zanzibar1_337.jpg,1000,1000,Palm,867,124,952,205
zanzibar1_337.jpg,1000,1000,Palm,861,208,946,292
zanzibar1_341.jpg,1000,1000,Palm,197,2,299,88
zanzibar1_341.jpg,1000,1000,Palm,307,94,391,182
zanzibar1_341.jpg,1000,1000,Palm,390,130,507,252
zanzibar1_341.jpg,1000,1000,Palm,492,163,607,285
zanzibar1_341.jpg,1000,1000,Palm,649,93,755,190
zanzibar1_341.jpg,1000,1000,Palm,682,184,777,268
zanzibar1_341.jpg,1000,1000,Palm,634,245,728,338
zanzibar1_341.jpg,1000,1000,Palm,790,68,875,149
zanzibar1_341.jpg,1000,1000,Palm,843,157,926,235
zanzibar1_341.jpg,1000,1000,Palm,933,112,997,200
zanzibar1_341.jpg,1000,1000,Palm,75,277,149,358
zanzibar1_341.jpg,1000,1000,Palm,246,260,343,359
zanzibar1_341.jpg,1000,1000,Palm,324,310,405,388
zanzibar1_341.jpg,1000,1000,Palm,425,372,512,455
zanzibar1_341.jpg,1000,1000,Palm,557,356,638,432
zanzibar1_341.jpg,1000,1000,Palm,107,551,190,635
zanzibar1_341.jpg,1000,1000,Palm,17,684,122,790
zanzibar1_341.jpg,1000,1000,Palm,132,691,240,795
zanzibar1_341.jpg,1000,1000,Palm,242,660,332,744
zanzibar1_341.jpg,1000,1000,Palm,334,615,421,698
zanzibar1_341.jpg,1000,1000,Palm,411,594,480,665
zanzibar1_341.jpg,1000,1000,Palm,917,594,1000,681
zanzibar1_342.jpg,1000,1000,Palm,2,129,94,229
zanzibar1_342.jpg,1000,1000,Palm,161,104,265,200
